date,open,high,low,close,volume,company,sector
2005-01-28,117.4068234659834,117.73523142226149,116.96534195848612,117.38156468373614,3826549,GOOGL,Technology
2005-01-31,117.72581676076544,118.95871498951567,117.52836643966656,118.57623993370913,1937842,GOOGL,Technology
2005-02-01,116.13867979237497,116.38571820340987,115.28653439926599,115.90132655434428,6103598,GOOGL,Technology
2005-02-02,118.18002433837542,119.18164073764527,116.65331343039736,118.67751418255538,1024379,GOOGL,Technology
2005-02-03,119.6047105755172,120.02555260190746,118.02528978728711,119.55145379219121,6630850,GOOGL,Technology
2005-02-04,117.64861263101061,118.03686953511877,116.43375671451597,118.11583624797142,9857076,GOOGL,Technology
2005-02-07,118.78009736927925,118.97175649796735,117.55032145206933,118.33146825895484,4318431,GOOGL,Technology
2005-02-08,118.8742642618579,119.58906001634334,118.63294577437995,118.68763382880574,3332974,GOOGL,Technology
2005-02-09,117.40278640727279,119.13760766173756,116.52036838796135,117.09344939397045,6477298,GOOGL,Technology
2005-02-10,115.61531007040577,116.82513608251536,114.4629733353191,116.35296041785917,6557201,GOOGL,Technology
2005-02-11,115.57686240144024,117.13508108834723,114.2096647384997,116.43398528334272,4650761,GOOGL,Technology
2005-02-14,117.23602378926208,117.46516533500356,117.05247506058406,117.70706630916132,9578110,GOOGL,Technology
2005-02-15,119.60145408444386,120.22808265252489,118.22015205887101,120.24463069397173,8215520,GOOGL,Technology
2005-02-16,119.89082560586527,120.668053797747,118.00828800131669,119.59860568808509,7773994,GOOGL,Technology
2005-02-17,118.89118280394241,120.61120100507941,117.31871200994044,118.19249254238731,5494771,GOOGL,Technology
2005-02-18,120.73640910389759,122.06520567905339,119.4886564044867,121.1095774510636,6402593,GOOGL,Technology
2005-02-21,119.807608254082,120.78856519119802,119.6133368536631,120.08221834352501,5394416,GOOGL,Technology
2005-02-22,119.47103926524554,120.07200348882877,117.88232632290088,118.99857089571847,5971642,GOOGL,Technology
2005-02-23,120.15314319789451,121.67304243417946,118.82723218031856,120.97790541491044,8312888,GOOGL,Technology
2005-02-24,121.47354012024857,123.25018741321139,120.37615196486244,121.18864007462147,3531986,GOOGL,Technology
2005-02-25,120.33327700891532,121.40690204431252,118.72899026688884,120.96371862436564,1924195,GOOGL,Technology
2005-02-28,120.31309634103819,120.39994941299777,118.96409201991365,119.57127566936877,2542784,GOOGL,Technology
2005-03-01,120.96627329602916,121.50997656262979,120.02687478410249,120.53974259870905,2677610,GOOGL,Technology
2005-03-02,118.5560976126879,120.04771124187504,118.08695044559201,118.78493701938096,4098955,GOOGL,Technology
2005-03-03,116.70263531799516,117.47783974347179,115.69395497605281,116.18650105147452,2771609,GOOGL,Technology
2005-03-04,115.06186456825667,116.31369946045896,114.75372314162856,115.9748601867418,6192007,GOOGL,Technology
2005-03-07,115.32577435620951,116.3748178601736,115.20538302386603,115.428901205204,2501998,GOOGL,Technology
2005-03-08,115.92364645138346,117.73908051209037,115.45572739980666,116.38655477907524,7377939,GOOGL,Technology
2005-03-09,117.13043808313697,117.7444414851385,116.39623591159392,117.25342690665792,6617897,GOOGL,Technology
2005-03-10,117.46054985758231,118.35266668965569,116.16693920796939,117.27407356936776,3148631,GOOGL,Technology
2005-03-11,119.8248324736895,119.95439199628856,118.82608422099044,120.46912983225731,9422358,GOOGL,Technology
2005-03-14,120.45797757080912,122.06790205886323,118.98768715693242,119.50323747091645,4852220,GOOGL,Technology
2005-03-15,121.79980388140368,122.4514478732264,120.32485142647661,121.65339433084638,8377145,GOOGL,Technology
2005-03-16,122.75604090561441,124.19990880895517,121.34389065149253,123.51827941929194,5255839,GOOGL,Technology
2005-03-17,123.03005255681423,123.03611571759494,121.93510053237841,122.20030899382496,5143721,GOOGL,Technology
2005-03-18,124.63986002594554,126.37472657537977,123.31379355852384,124.05476403480691,7435532,GOOGL,Technology
2005-03-21,125.30934787181738,127.25326790238351,123.35449500527241,126.23059759707583,4024904,GOOGL,Technology
2005-03-22,124.72408648279801,125.66400799198453,123.31252364813942,125.6420213240534,7818122,GOOGL,Technology
2005-03-23,124.92217667442256,125.88738533641839,123.43721658366883,124.69127644133448,8963980,GOOGL,Technology
2005-03-24,124.59958342149109,125.8323145947507,124.01719775045089,125.10411134824943,6559030,GOOGL,Technology
2005-03-25,123.82623222240264,125.77645524836988,122.87026046666652,124.07783867341713,9342177,GOOGL,Technology
2005-03-28,123.14246417855173,124.2596232468832,122.2720513939339,123.12848753603033,7734528,GOOGL,Technology
2005-03-29,123.77006752466602,123.91777845670529,123.06312705538427,124.39793383891458,3688068,GOOGL,Technology
2005-03-30,122.38971453705993,123.52005294472029,121.47059178351515,122.69144300146692,7702695,GOOGL,Technology
2005-03-31,122.66463496274042,123.50273051798955,121.46859208079947,121.8467530447152,1411359,GOOGL,Technology
2005-04-01,122.15129527832988,123.67301389332054,120.9028964764331,122.83053359243037,1779450,GOOGL,Technology
2005-04-04,121.14810003145928,121.7547771539987,119.46895096180786,120.69697372773781,9532611,GOOGL,Technology
2005-04-05,121.05808301660207,122.9070129548261,119.74543815040505,121.32400235572564,3916799,GOOGL,Technology
2005-04-06,121.20281782162367,122.80296973953887,119.46406875514958,121.75370811967944,3285537,GOOGL,Technology
2005-04-07,123.2426742699542,123.89580821824612,121.92944818983382,124.0379628167657,1783934,GOOGL,Technology
2005-04-08,122.21362797949091,122.91760866440045,121.51347055373553,123.06413492796698,6852225,GOOGL,Technology
2005-04-11,122.52083062340803,123.55646454634189,121.2590886063025,123.37243096392616,5529722,GOOGL,Technology
2005-04-12,122.98440316416614,123.18358949254149,121.52636395302899,123.29875548338455,1111822,GOOGL,Technology
2005-04-13,122.88776658498674,124.26800315334692,121.51645781441869,123.13612378388028,9194466,GOOGL,Technology
2005-04-14,124.32715621606026,125.54544888494856,122.62733152428574,123.35667233075057,1465899,GOOGL,Technology
2005-04-15,124.58057610087921,125.21798769074165,122.76942005618659,123.74967315509971,8966773,GOOGL,Technology
2005-04-18,125.45918974982781,126.7352818732227,124.78876607594344,125.2443602141395,3815460,GOOGL,Technology
2005-04-19,124.82902979182799,125.0255173430758,124.67119005519906,125.41473196530316,3520257,GOOGL,Technology
2005-04-20,123.58668352022909,125.49078621799268,122.27386211527833,123.77081177648964,1329564,GOOGL,Technology
2005-04-21,123.39737820161864,123.53132160420688,123.17685289826541,122.86787045688476,5510037,GOOGL,Technology
2005-04-22,123.19316142510087,123.8508398370021,121.42519663133967,122.438930261796,5544406,GOOGL,Technology
2005-04-25,122.83905424819368,124.78012089126594,121.19472509357111,122.77546274527995,2049522,GOOGL,Technology
2005-04-26,123.12080861705458,123.9175181781417,121.69375296918858,123.9466958294057,9579091,GOOGL,Technology
2005-04-27,122.6597079732341,124.43091071562563,120.80735595103437,121.76597205527263,6556509,GOOGL,Technology
2005-04-28,122.2237101071033,122.52550880366144,120.44934394741834,122.1489973897189,9531282,GOOGL,Technology
2005-04-29,123.6736963621662,123.80717039934913,121.82782951429373,122.79176485982352,6308171,GOOGL,Technology
2005-05-02,122.70687031244945,122.92321485777616,121.23598052484563,122.20703445113713,1502049,GOOGL,Technology
2005-05-03,124.0418784305267,125.9859834395912,123.3049656889123,124.94948373655555,4525380,GOOGL,Technology
2005-05-04,124.8964727531402,125.07402653890811,124.80098323958805,124.1058257239673,2462906,GOOGL,Technology
2005-05-05,126.03682002495708,127.34029357401941,125.91369886191826,125.13850909604514,4506156,GOOGL,Technology
2005-05-06,127.17696468786522,128.05816377666474,125.59067348980136,126.3513001009367,8694926,GOOGL,Technology
2005-05-09,127.06370460898167,128.78529926860278,126.68094436044703,127.44707733885272,8952441,GOOGL,Technology
2005-05-10,126.38318751802332,126.97181278222139,125.75699970562425,125.40749190478581,6640017,GOOGL,Technology
2005-05-11,126.0727924194408,126.13061699251699,124.90057915890222,125.86010522513963,4595479,GOOGL,Technology
2005-05-12,126.06627324391636,127.56347351974084,125.80409120430849,126.97295921719312,1631134,GOOGL,Technology
2005-05-13,124.89521609766771,126.07273288319195,122.92455954421433,124.03295664076718,4533449,GOOGL,Technology
2005-05-16,125.30357719487152,126.17258335099821,123.66937178672939,126.16771397225297,9390598,GOOGL,Technology
2005-05-17,124.89002580241498,125.53605779804026,123.72060418785244,124.12512017288407,9380633,GOOGL,Technology
2005-05-18,125.0716219000556,126.87049556609335,123.25470423593791,124.32719394737856,5914756,GOOGL,Technology
2005-05-19,124.87949530503745,125.12309455232352,123.89235378168223,125.08915447718384,2614429,GOOGL,Technology
2005-05-20,125.80474656462664,126.08745589639757,124.01085274295379,125.29262353174813,4241538,GOOGL,Technology
2005-05-23,126.34091698831658,126.37057489703584,124.6889566056477,125.34701915297306,1554431,GOOGL,Technology
2005-05-24,125.72760985151984,125.87273705648096,125.69944320995516,126.22656469027234,7436726,GOOGL,Technology
2005-05-25,125.81365057778243,127.52821468101139,124.22017377846,125.55535635089973,2802439,GOOGL,Technology
2005-05-26,123.64152442371112,125.22882397013217,122.07366514855993,124.45777462569933,1573362,GOOGL,Technology
2005-05-27,123.19587312185986,123.4007164615446,122.56111218720967,122.75204940505009,2993107,GOOGL,Technology
2005-05-30,123.46741208389794,125.02704275358414,122.48132860574766,123.80602869615424,9808336,GOOGL,Technology
2005-05-31,122.5072810461487,123.78937983384111,122.23089119142718,122.16003466084325,1093167,GOOGL,Technology
2005-06-01,123.26983360298766,124.04480379297524,121.93667015600128,122.56650567064278,7144381,GOOGL,Technology
2005-06-02,121.97241750710255,122.1408267437309,120.6236312324221,122.92209062186633,2555436,GOOGL,Technology
2005-06-03,122.27923724530343,123.48394068092925,120.31631958070625,122.45558943728601,8300198,GOOGL,Technology
2005-06-06,122.12578911451602,123.8051406729022,120.68028260761484,122.80524139663733,6821752,GOOGL,Technology
2005-06-07,123.21715366695447,124.05857265762697,122.32245754706189,122.71752179366348,2847448,GOOGL,Technology
2005-06-08,122.66018174600565,123.50895698388574,122.29963551234486,122.44659659327957,2167601,GOOGL,Technology
2005-06-09,122.4812684556424,124.13463467665458,120.90583765956079,122.43504538517244,4768629,GOOGL,Technology
2005-06-10,123.81029431012156,124.23148089073422,123.10270303826032,124.06956432444653,2900874,GOOGL,Technology
2005-06-13,125.15297019162075,125.49790738815433,123.26552084809893,124.9427072294636,1317315,GOOGL,Technology
2005-06-14,123.2496908576804,124.64085113779893,122.69551405700783,122.74446451071529,4517079,GOOGL,Technology
2005-06-15,121.77269856120986,123.08562846388239,121.37949220918023,121.15245718127689,6476619,GOOGL,Technology
2005-06-16,123.17546665221144,124.99971938673897,121.93459714072627,123.37400431970546,9074024,GOOGL,Technology
2005-06-17,124.34114131902265,125.00964788236918,122.50987888619163,123.83645303711089,2875304,GOOGL,Technology
2005-06-20,125.15278487588655,125.55678682493104,124.87065003586564,124.9459999364201,9729451,GOOGL,Technology
2005-06-21,125.0467970515704,125.90445628423619,124.96411077811482,124.11615523754007,3217903,GOOGL,Technology
2005-06-22,125.02335035964549,125.79093096513317,123.08858026509589,124.53623004582306,1869142,GOOGL,Technology
2005-06-23,123.55720754083615,125.43339733553206,123.28376011094068,123.52320930628527,9041039,GOOGL,Technology
2005-06-24,123.12371875298878,124.95893149284468,121.90867942051212,123.71581660639453,6524849,GOOGL,Technology
2005-06-27,124.01792909706933,124.874228347741,123.61973348382173,123.764028518138,8956980,GOOGL,Technology
2005-06-28,123.90400112748857,124.72899143723097,123.56863743506528,123.49432140069675,8814325,GOOGL,Technology
2005-06-29,124.82732585774795,125.71731143379851,124.51523502958977,124.85947987645434,5828215,GOOGL,Technology
2005-06-30,125.88029200717784,127.34208302373351,124.46035150806357,124.97981530872849,9008334,GOOGL,Technology
2005-07-01,126.83902544668254,127.93914562916038,125.31978155779223,126.54683036641613,7487419,GOOGL,Technology
2005-07-04,127.29039939246584,127.86624814770188,127.05079901122181,126.5609545922284,4562413,GOOGL,Technology
2005-07-05,127.02093600864782,128.55839524489892,126.74779858179643,126.52798543714489,7239378,GOOGL,Technology
2005-07-06,127.25826035512517,129.065918382785,125.38959869438503,127.03957622694028,3543674,GOOGL,Technology
2005-07-07,126.26916518211053,127.70468058789511,125.09144543025019,125.38523304973587,4024154,GOOGL,Technology
2005-07-08,124.642617534662,125.03192213395937,123.08002675285162,125.23709488703291,1468439,GOOGL,Technology
2005-07-11,124.84308653453513,126.42663373243994,124.68197368793324,124.39254846866221,1092598,GOOGL,Technology
2005-07-12,124.24845092910581,126.22635321796474,124.14362653033572,123.71411602697611,4144917,GOOGL,Technology
2005-07-13,123.56154956601641,124.93185983376141,122.76915405642936,123.24865232077272,5318108,GOOGL,Technology
2005-07-14,123.39902033565856,123.88679274910794,122.28851155505458,123.13471257681653,9077666,GOOGL,Technology
2005-07-15,124.27770989817981,124.28880511540503,123.53271025867895,124.90309389380604,5045734,GOOGL,Technology
2005-07-18,125.4462028861702,126.2170151847292,124.01933788909943,125.015716938338,8065836,GOOGL,Technology
2005-07-19,124.51345086316314,125.45395104923746,123.17448518339282,124.43454426508593,3756324,GOOGL,Technology
2005-07-20,126.4768548601186,128.2961637924558,125.5831455168331,126.4731877996022,3163283,GOOGL,Technology
2005-07-21,126.88421349974386,128.12357298046302,126.7253769695485,126.49544778731718,7792187,GOOGL,Technology
2005-07-22,127.43651591341016,127.99975533901974,126.24546312310815,128.00316256891142,4634762,GOOGL,Technology
2005-07-25,126.45482522928293,127.83828596756265,125.97106769381361,126.70279956530887,8981116,GOOGL,Technology
2005-07-26,126.40476074610541,126.58913916518553,125.63308484066548,126.8467542667054,3910717,GOOGL,Technology
2005-07-27,126.3056255776823,126.73248758554564,126.27682989137253,125.41477110430591,9345872,GOOGL,Technology
2005-07-28,124.54970007130166,126.03868134426125,123.50748374484785,125.18873088743413,6311723,GOOGL,Technology
2005-07-29,124.51075865495689,125.10521833431287,123.1127759001123,123.99152194481856,4875081,GOOGL,Technology
2005-08-01,125.31075139184044,125.37303436241223,124.15575735464988,124.49436451999975,3516901,GOOGL,Technology
2005-08-02,124.78189641546447,125.77543248681778,123.27874363618355,125.10398758680154,2654500,GOOGL,Technology
2005-08-03,124.02882222698207,125.34492229700393,122.02999097558705,123.46479389084465,4677992,GOOGL,Technology
2005-08-04,125.09158565610146,126.66962623028117,123.8264500543297,124.904600663791,5066502,GOOGL,Technology
2005-08-05,125.28904600368374,125.90110981564469,124.84688767045436,125.70486928119374,4743944,GOOGL,Technology
2005-08-08,125.22383349305514,126.07298361895863,124.07925091443974,124.42915025895634,3671037,GOOGL,Technology
2005-08-09,125.39073130503603,126.50385398552655,124.90058226892839,124.6461999299951,3964408,GOOGL,Technology
2005-08-10,125.96300983124826,126.11235241151417,125.30260606704627,126.29280870688083,3272376,GOOGL,Technology
2005-08-11,126.83428889393498,127.22957624696646,126.13020097293877,126.7335287152357,1637213,GOOGL,Technology
2005-08-12,127.83578634018846,128.57429457605932,126.7958152214627,127.27819729027998,2700640,GOOGL,Technology
2005-08-15,128.26502512203493,128.79937947889425,127.21756128234948,128.29660386679618,3820629,GOOGL,Technology
2005-08-16,129.5623968278717,130.49405404006902,128.22776032056268,129.79964797093294,9272041,GOOGL,Technology
2005-08-17,127.74081762887198,129.04228397474185,126.86536847860096,127.5509556301266,7197391,GOOGL,Technology
2005-08-18,128.83453835279715,129.91391016194225,128.45914789623114,128.18040621357872,4627447,GOOGL,Technology
2005-08-19,128.63133764221408,130.1797540942983,127.64936333982222,128.92637097928022,7292909,GOOGL,Technology
2005-08-22,127.47685548618558,128.72955762045737,125.88391866671093,126.7192694623716,4669961,GOOGL,Technology
2005-08-23,128.53245161483238,129.1162756743159,127.12680118931124,128.839522231572,8610343,GOOGL,Technology
2005-08-24,128.58099660230982,128.820934776424,128.35044286875757,128.12267555601454,8128336,GOOGL,Technology
2005-08-25,129.5191740209287,130.79855581736902,127.62250362359465,128.52196403869934,7405194,GOOGL,Technology
2005-08-26,129.27815140331745,129.70205641571124,128.66649422009476,129.20976520210152,5985307,GOOGL,Technology
2005-08-29,129.64560518734123,130.28293577378938,128.47268853515774,129.26555553651994,8790816,GOOGL,Technology
2005-08-30,129.49481319021223,131.08521776070896,129.43067716252617,128.9536301946575,2480299,GOOGL,Technology
2005-08-31,129.52576220541928,129.96559011313192,127.70680880944926,129.52274896813728,9199005,GOOGL,Technology
2005-09-01,128.96247400481184,130.0381446225293,127.59533078365804,128.6357371610341,4945744,GOOGL,Technology
2005-09-02,127.7845968924314,127.97424582257639,127.23248665785322,127.37463642115095,2838496,GOOGL,Technology
2005-09-05,126.76243451176475,127.59551349145568,125.3957694779443,127.28759511204177,9678145,GOOGL,Technology
2005-09-06,126.99688248049596,128.95743665418374,126.41178817358598,126.16293287864657,7737496,GOOGL,Technology
2005-09-07,126.45293951075435,128.36170515271166,125.93348797797985,126.24867638688853,1166678,GOOGL,Technology
2005-09-08,127.00181416598355,128.89500276880437,126.10784499104312,126.49548784166045,3748804,GOOGL,Technology
2005-09-09,126.87047724460963,128.06080030928928,125.67034708876335,126.44118471737967,1973288,GOOGL,Technology
2005-09-12,126.39995005799965,126.98933684811779,125.98125730221535,126.28366106171617,5975503,GOOGL,Technology
2005-09-13,128.1501318230429,128.8600351166268,126.66432167698929,128.9954670114981,8683594,GOOGL,Technology
2005-09-14,127.54233268689097,127.95442154830639,126.38622995885456,127.86074681100902,5569500,GOOGL,Technology
2005-09-15,127.72060848924352,127.91580440960335,127.7056881798337,127.10682913137504,9455048,GOOGL,Technology
2005-09-16,129.46104283025974,129.79874642286916,128.36229106719063,129.60589655786976,4359869,GOOGL,Technology
2005-09-19,130.39477394103918,131.3292967009539,129.55294417278586,129.70243221664612,5886417,GOOGL,Technology
2005-09-20,130.71096479166727,130.76502549422557,129.37224542913313,131.4815306538743,5436165,GOOGL,Technology
2005-09-21,130.02836189732224,131.90675434102312,128.2327980242683,129.87606792589023,1677475,GOOGL,Technology
2005-09-22,127.99402400223767,129.11727004128733,127.46872539715865,128.89337182138368,1653514,GOOGL,Technology
2005-09-23,125.39978649535473,125.74682702721482,124.05242604136588,125.72451229078754,2308473,GOOGL,Technology
2005-09-26,125.01280584654096,125.84548712246426,124.70946900407112,125.67988896540284,7816264,GOOGL,Technology
2005-09-27,126.73655234413701,127.48912597047597,126.56536421310871,126.0951269613424,2505100,GOOGL,Technology
2005-09-28,125.9670399155027,127.63773946936449,124.10338296181436,126.67689145650618,6895150,GOOGL,Technology
2005-09-29,124.9536203723834,125.19461008563647,123.22904162692119,124.33271388360308,7844881,GOOGL,Technology
2005-09-30,124.71498851952644,125.57472980606002,123.71217900620725,125.6673084223465,1210719,GOOGL,Technology
2005-10-03,124.84757037221064,126.27019052717107,124.57092558456523,124.4073656892623,6495861,GOOGL,Technology
2005-10-04,125.1269556498985,125.87333351036531,124.60030992561414,125.49505644629757,9124305,GOOGL,Technology
2005-10-05,126.28531980708279,127.000505170304,125.15056140570012,126.37830247880957,7076207,GOOGL,Technology
2005-10-06,125.4097839236012,126.09066055373162,124.1060872774617,125.36692510530337,9731319,GOOGL,Technology
2005-10-07,126.68109302598144,128.20511358308298,125.29987715237276,126.53835639027909,7918351,GOOGL,Technology
2005-10-10,127.33234294612149,127.57095046771124,125.83671572031311,127.0996004345664,9204410,GOOGL,Technology
2005-10-11,126.73950430480276,128.45291290307097,126.3197621344432,126.3459377031816,7530597,GOOGL,Technology
2005-10-12,125.82354429288071,125.96531413542557,125.2310385483755,126.01795208479739,2154356,GOOGL,Technology
2005-10-13,124.4993920651277,125.13740029834483,124.47414582905202,125.46781150076646,7471128,GOOGL,Technology
2005-10-14,125.66482337900388,126.44291564941545,125.51685255211396,126.00915421696587,9603066,GOOGL,Technology
2005-10-17,125.35646910641381,126.14364646374811,124.7374885605851,125.87035879516918,4475887,GOOGL,Technology
2005-10-18,125.04489936760797,125.42024809676319,124.67334493470233,125.35338844999484,6702656,GOOGL,Technology
2005-10-19,125.28823147929562,126.49454916686543,124.30315013813771,125.31966508994199,2585066,GOOGL,Technology
2005-10-20,124.17762324581682,125.08476753486919,122.48030002435235,124.81184926536322,5091648,GOOGL,Technology
2005-10-21,125.69812038188027,126.83326678080756,124.25214530760157,125.34444839830275,2739781,GOOGL,Technology
2005-10-24,126.02774567413609,127.25757527978843,124.51858086609982,125.574081700768,8882693,GOOGL,Technology
2005-10-25,126.32919382496752,126.7118661538481,125.12868728724743,126.09687365555743,9940296,GOOGL,Technology
2005-10-26,126.23500585066215,128.07558848487352,124.83413233752569,126.39252265774876,7769166,GOOGL,Technology
2005-10-27,124.86330010439575,126.52348891668278,124.50329657037977,123.8634928457263,7070641,GOOGL,Technology
2005-10-28,125.92293329953083,127.57974220682905,124.81800778710578,126.59323522797858,2040217,GOOGL,Technology
2005-10-31,128.1924903404131,129.25579791564627,127.05130434321288,127.79883662294608,4315209,GOOGL,Technology
2005-11-01,127.3427933665825,128.9829010751026,126.085372360334,127.54436141059382,1820881,GOOGL,Technology
2005-11-02,126.41571069044298,127.67068065378227,124.8571498541621,125.52060953447534,6544985,GOOGL,Technology
2005-11-03,125.5639175222644,126.46502735198038,123.67591286440886,125.42717059276501,1768771,GOOGL,Technology
2005-11-04,124.83297122818998,126.33789240656185,123.40953066592357,123.96875641507842,3995880,GOOGL,Technology
2005-11-07,126.29391761226896,127.49380402287899,124.4487869806456,125.316465388961,9088298,GOOGL,Technology
2005-11-08,125.27863234538894,125.28265962107166,124.17879262961583,125.85514865483063,8867591,GOOGL,Technology
2005-11-09,127.63625337129311,129.63025896160212,127.05757239138484,127.44583637649609,6174737,GOOGL,Technology
2005-11-10,129.50824310205675,130.36794512947034,128.1911824507966,130.13769998735611,5060398,GOOGL,Technology
2005-11-11,130.3154090259831,131.45886497584837,128.35353663244516,129.9900464012745,6058180,GOOGL,Technology
2005-11-14,130.9134585573905,131.7253303414466,129.49403951292274,131.209002914117,9693251,GOOGL,Technology
2005-11-15,131.7955772416693,131.99618202343137,129.857549322328,130.98414907919621,6983082,GOOGL,Technology
2005-11-16,131.2602488257097,132.9282688678708,131.21546263530067,130.64121146602017,6967879,GOOGL,Technology
2005-11-17,130.119793386827,131.48490407389602,129.60307175185932,130.0624014799994,6137542,GOOGL,Technology
2005-11-18,130.2530803613963,131.91011204893493,129.70587207860072,130.13411787161982,5585111,GOOGL,Technology
2005-11-21,128.90906864485865,129.87696092588706,128.05547084697673,128.29745682489724,4075189,GOOGL,Technology
2005-11-22,128.17845794482102,129.76187226451125,128.11688036614942,128.92001597363375,7845190,GOOGL,Technology
2005-11-23,128.96574710590204,130.5611858279189,127.13724026506979,128.53425756228245,9597081,GOOGL,Technology
2005-11-24,129.38851930130892,130.06111183572423,127.97436674583325,129.24320715329392,3841886,GOOGL,Technology
2005-11-25,130.8055520077745,130.81369836114112,130.63765863603714,130.48026070175086,5876455,GOOGL,Technology
2005-11-28,130.5252431724506,132.24481803628035,130.17584885262494,131.51617067940728,9534631,GOOGL,Technology
2005-11-29,132.30476500336877,132.6740314895184,131.0985519516295,131.9980628028833,7193729,GOOGL,Technology
2005-11-30,131.65437289120297,133.39179935345263,129.837367609201,131.18349324799436,1524908,GOOGL,Technology
2005-12-01,132.57487245538744,133.81147022754186,132.39964396406435,133.3884507230734,7282172,GOOGL,Technology
2005-12-02,132.74947080324068,134.01895583644816,131.88286379413069,132.06423049465627,6780328,GOOGL,Technology
2005-12-05,133.863109161378,134.35754589988997,133.46308243369273,134.69950413091996,2547516,GOOGL,Technology
2005-12-06,133.14263724171428,133.94785343613077,132.78195782336087,133.2796759639965,4702621,GOOGL,Technology
2005-12-07,134.03886512190678,134.66304896122142,132.57869257121624,133.48522015102185,2179478,GOOGL,Technology
2005-12-08,134.52540055769518,134.9060975273423,132.87241638328493,134.02938823349834,9241204,GOOGL,Technology
2005-12-09,133.68193403486316,135.1309466376411,131.83964408438942,134.1038465019166,1291023,GOOGL,Technology
2005-12-12,135.95746608125629,136.1491528208408,134.58949453615475,135.03620333252866,6456090,GOOGL,Technology
2005-12-13,135.85088146904954,136.87481531803076,135.7195844567919,136.2817925991729,8329699,GOOGL,Technology
2005-12-14,136.71871759209094,137.79073443251164,136.00458317374063,136.33854045635533,2123798,GOOGL,Technology
2005-12-15,137.35669401457093,139.26746696165492,136.47357985344414,137.97319755519646,4070549,GOOGL,Technology
2005-12-16,136.15259365533,137.89137784281968,135.60081783811654,135.40249460627766,5281807,GOOGL,Technology
2005-12-19,137.1545551578623,138.13793265488758,136.07481814301812,136.65285629436494,4923662,GOOGL,Technology
2005-12-20,135.98562501442578,137.67398996336846,135.52035697668168,135.86365251907398,2993104,GOOGL,Technology
2005-12-21,135.5898297256094,137.17098512569578,133.79097175937048,136.34824711874995,4159334,GOOGL,Technology
2005-12-22,135.95224240347832,136.00803528569054,135.66526002645722,135.5204334098582,7079966,GOOGL,Technology
2005-12-23,136.02815720544777,137.87243136351313,135.1760534150707,136.71573280961329,8578338,GOOGL,Technology
2005-12-26,136.67853456032145,138.05434409047382,136.42883535421691,135.88264125692254,4664533,GOOGL,Technology
2005-12-27,134.37195697238005,135.71586167339575,133.6554517183344,133.71912286187526,6595477,GOOGL,Technology
2005-12-28,132.97101150755827,134.3979744794895,132.0014391050316,132.28692574572563,4468351,GOOGL,Technology
2005-12-29,133.67310014987225,134.12262389770785,132.56530328652784,133.8990671351936,2914434,GOOGL,Technology
2005-12-30,133.52917877688483,133.58752357688584,132.8662057379618,133.3065155679364,2891217,GOOGL,Technology
2006-01-02,133.91635416058358,134.38004094243044,132.29708572443178,134.64327429365778,2236923,GOOGL,Technology
2006-01-03,134.3760686621592,135.9652245470393,133.3452387237071,134.3477531062952,7711257,GOOGL,Technology
2006-01-04,133.4254325966605,134.62006292973493,131.44059750833145,134.1013544454522,9331506,GOOGL,Technology
